code,Rgst_years,Corp_Rgst_Cap,Shareholders_Num,Per_Capita_Shareholding,Employees_Num,Bachelor_Person_Pro,Technicians_Person_Pro,Cash_Flow_Ratio,Net_Cash_Flow_to_Liability_Ratio,Net_Cash_Flow_to_Net_Profit_Ratio,Operating_Cash_Return_Flow,Net_Cash_Flow_to_Sales_Revenue_Ratio,Current_Assets_Turnover_Days,Current_Assets_Turnover_Rate,Total_Asset_Turnover_Days,Inventory_Turnover_Days,Total_Asset_Turnover_Rate,Inventory_Turnover_Rate,Accounts_Receivable_Turnover_Days,Accounts_Receivable_Turnover_Rate,Total_Asset_Growth_Rate,Net_Asset_Growth_Rate,Net_Profit_Growth_Rate,Main_Business_Revenue_Growth_Rate,Equity_ratio,Capital_fixed_ratio,Capitalization_ratio,Long_term_assets_to_long_term_funding_ratio,Liabilities_to_owner_equity_ratio,Long_term_debt_ratio,Shareholders_equity_ratio,Long_term_debt_to_working_capital_ratio,Gearing_ratio,Interest_payment_multiple,Cash_ratio,Quick_ratio,Liquidity_ratio,Total_asset_margin,Profit_margin_of_main_business,Total_net_asset_margin,Cost_and_expense_margins,Operating_margin,Cost_ratio_of_main_business,Net_profit_margin_on_sales,Return_on_equity,Return_on_equity.1,Return_on_net_assets,Return_on_assets,Three_cost_ratios,Non_main_proportion,Proportion_of_main_profit,Main_business_income,Main_business_profit,Operating_profit,Investment_income,Net_non_operating_income_and_expenditure,Total_profit,Net_profit,Net_cash_flow_from_operating_activities,Net_increase_in_cash_and_cash_equivalents,Total_assets,liquid_asset,Total_liabilities,Current_liabilities,Shareholders_equity_does_not_include_minority_interests,Return_on_equity_weighting,Operating_income,Operating_costs,Operating_profit.1,Total_profit.1,Income_tax_expense,Net_profit.1,Basic_earnings_per_share,Monetary_funds,Accounts_receivable,Stocks,Total_current_assets,Total_assets.1,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities.1,Total_owners_equity,Opening_cash_and_cash_equivalents_balances,Net_cash_flow_from_operating_activities.1,Net_cash_flows_from_investing_activities,Net_cash_flows_from_fund_raising_activities,Net_increase_in_cash_and_cash_equivalents.1,Closing_cash_and_cash_equivalents_balances,Total_current_assets.1,Total_non_current_assets,Total_assets.2,Total_current_liabilities.1,Total_non_current_liabilities.1,Total_liabilities.2,Total_owners_equity.1,Total_liabilities_and_owners_equity,y
802,25,71590.0255,46237,1.55,60,83.33,0,-0.79,-0.01,0,0,-0.79,31034.48,0.01,50943.4,270000,0.01,0,3308.82,0.08,-9.94,-9.01,0,-87.73,127.59,92.41,0,0,134.18,0,42.7,0,57.3,-234.5,2.21,0.96,1.11,-1.33,97.44,-1.3,-68.83,-269.44,1.62,-245.77,-6.69,-6.69,-3.11,-1.33,389.17,3.01,127.59,1948,1898,-5250,-154,-4,-5253,-4788,-1542,-2260,360250,218091,206414,196278,155788,-2.48,1948,31,-5250,-5253,-465,-4788,-0.05,4329,18373,30464,218091,360250,196278,10137,206414,153836,5202,-1542,92,-810,-2260,2942,218091,142159,360250,196278,10137,206414,153836,360250,0
2484,64,83731.4241,13764,6.07,3868,12.69,16.65,17.63,0.16,0.47,0.04,0.07,287.23,0.94,485.79,110.87,0.56,2.44,102.6,2.63,11.76,12.5,46.6,26.13,28.11,52.75,0.72,52.37,30.56,0.56,76.59,0.01,23.41,-1088.3,49.94,1.98,2.84,7.9,26.01,8.29,22.72,17.74,73.46,14.92,58.06,58.06,10.32,7.9,3.87,0.36,28.11,325762,84731,57788,368,-161,57627,48610,22735,-6706,615012,366508,143948,128969,467394,10.83,325762,239290,57788,57627,9017,48610,0.58,64405,140834,111269,366508,615012,128969,14980,143948,471064,64922,22735,-32402,-1025,-6706,58216,366508,248504,615012,128969,14980,143948,471064,615012,0
600436,0,60331.721,120113,0.5,2591,47.66,15.98,321.25,2.89,2.95,0.46,0.93,455.85,0.59,530.76,186.55,0.51,1.45,27.59,9.79,12.82,16.18,1.56,8.25,16.88,15.88,0,0,18.75,0,84.21,0,15.79,-3516.69,125.79,4.87,6.09,15.49,46.79,16.09,61.81,37.59,52.35,31.64,346.91,346.91,18.39,15.49,7.61,1.13,16.88,661577,309538,248667,2792,19,248686,209296,617080,-7504,1351382,1170648,213373,192088,1089737,19.69,661577,346346,248667,248686,39390,209296,3.4,241636,73957,234855,1170648,1351382,192088,21285,213373,1138008,240771,617080,-553896,-72033,-7504,233267,1170648,180734,1351382,192088,21285,213373,1138008,1351382,0
2601,24,239014.5256,156127,1.53,13718,14.59,17.1,11.36,0.09,0.83,0.05,0.15,272.7,0.99,750.63,119.66,0.36,2.26,32,8.44,33.31,13.73,-14.79,18.08,134.13,148.04,23.18,113.72,137.2,12.72,42.16,-2.04,57.84,26454.1,41.15,0.61,0.86,6.02,32.83,6.59,28.54,21.14,66.13,18.33,138.29,138.29,14.28,6.02,6.69,-1.56,134.13,1802959,595256,381067,-4958,-956,380111,330534,273370,165789,5491722,2064249,3176490,2406642,2102408,15.87,1802959,1192316,381067,380111,49577,330534,1.41,963613,230691,605216,2064249,5491722,2406642,769848,3176490,2315232,186185,273370,-258918,140272,165789,351975,2064249,3427473,5491722,2406642,769848,3176490,2315232,5491722,0
2818,22,74845.894,25878,2.89,852,26.88,17.72,96.63,0.96,1.53,0.14,0.88,700.39,0.39,1755.53,225.55,0.15,1.2,7.69,35.12,-0.5,-0.79,-12.03,-3.4,16.68,74.38,0,0,16.81,0,85.61,0,14.39,-148308.05,41.79,2.23,2.54,9,64.79,8.84,165.94,66.98,30.1,57.45,83.67,83.67,10.52,9,5.19,10.46,16.68,109012,70632,73013,7577,66,73080,62624,96011,14135,695671,252725,100123,99361,575477,10.01,109012,32812,73013,73080,10456,62624,0.81,41522,3686,30763,252725,695671,99361,762,100123,595548,27387,96011,7882,-89758,14135,41522,252725,442946,695671,99361,762,100123,595548,695671,0
600486,23,30989.8907,24631,1.26,3118,46.34,17.32,38.58,0.37,1.74,0.18,0.22,194.96,1.38,300.77,51.23,0.9,5.27,54.89,4.92,28.33,24.35,61.22,41.77,88.29,59.74,0.04,59.72,91.52,0.02,52.21,0,47.79,-732.55,60.5,1.25,1.49,10.19,25.99,11.23,18.89,15.01,73.76,12.51,529.02,529.02,19.51,10.19,4.98,-2.37,88.29,1310228,340536,196654,-3452,-1180,195474,163942,286063,182741,1608991,1107074,768878,741400,839699,21.27,1310228,966412,196654,195474,31532,163942,5.29,448516,328647,180110,1107074,1608991,741400,27478,768878,840113,190604,286063,-83640,-32542,182741,373345,1107074,501917,1608991,741400,27478,768878,840113,1608991,0
605089,14,10000,18388,0.54,475,13.26,8.42,210.76,1.89,1.12,0.1,0.2,480.6,0.56,549.34,29.89,0.49,9.03,1.63,165.66,2.35,3.55,7.65,6.47,4.99,15.62,0,0,5.55,0,94.74,0,5.26,-1187.04,1242.34,17.19,18.02,8.86,23.89,8.94,24.7,20.2,75.8,18.18,110.42,110.42,9.35,8.86,5.69,10.92,4.99,60730,14511,12269,1341,-1,12269,11042,12420,16898,124657,106205,6557,5893,118100,9.01,60730,46034,12269,12269,1227,11042,1.1,73209,299,4891,106205,124657,5893,664,6557,118100,56241,12420,14696,-10217,16898,73139,106205,18452,124657,5893,664,6557,118100,124657,0
513,37,93555.2687,67097,1.39,8580,34.28,13.39,27.44,0.2,1.18,0.08,0.19,430.9,0.63,653.59,143.53,0.41,1.88,63.1,4.28,8.67,3.74,-3.24,1.27,58.66,54.83,10.92,48.85,62.42,7.55,61.57,0.2,38.43,-634.09,142.94,2.05,2.32,6.62,64.39,6.79,28.35,19.74,34.49,16.44,166.86,166.86,10.75,6.62,33.76,1.76,58.66,948825,610969,187261,3963,-679,186582,156033,184792,45313,2356987,1561287,905849,673402,1343283,11.34,948825,327253,187261,186582,30549,156033,1.61,962536,248269,181594,1561287,2356987,673402,232448,905849,1451138,912531,184792,-76905,-75759,45313,957844,1561287,795700,2356987,673402,232448,905849,1451138,2356987,0
600916,12,168000,73690,2.28,1239,43.99,2.91,-2.93,-0.03,-0.24,-0.01,0,83.58,3.23,87.7,37.31,3.08,7.24,10.08,26.79,1.67,7,9.55,-3.33,74.3,7.8,0,0,77.55,0,56.32,0,43.68,3975.48,78.3,1.23,2.28,5.06,3.69,5.31,2.19,2.05,96.18,1.73,36.67,36.67,8.99,5.06,1.25,-5.34,74.3,3568972,131760,73185,-7088,3020,76204,61608,-14936,-65752,1216393,1162986,531279,509012,676685,9.19,3568972,3432610,73185,76204,14596,61608,0.37,398571,154121,536649,1162986,1216393,509012,22267,531279,685114,461262,-14936,-3414,-47403,-65752,395510,1162986,53407,1216393,509012,22267,531279,685114,1216393,0
906,0,68823.2979,14770,4.66,2133,72.81,3.89,-10.87,-0.11,-3.84,-0.09,-0.02,53.62,5.04,58.1,15.94,4.65,16.94,7.85,34.38,10.75,22.22,27.07,2.22,459.52,36.97,0.38,36.83,465.98,0.07,17.67,0.01,82.33,333.78,27.32,0.78,1.15,2.3,1.32,2.91,0.84,0.84,98.62,0.63,132.45,132.45,13.01,2.3,0.89,51.87,459.52,14580116,192316,122571,63950,-770,121801,91154,-349690,-137365,3965174,3706183,3264588,3216617,498575,17.14,14580116,14378994,122571,121801,30648,91154,0.95,878724,442495,1187903,3706183,3965174,3216617,47971,3264588,700586,418080,-349690,-5795,242960,-137365,280714,3706183,258991,3965174,3216617,47971,3264588,700586,3965174,0
807,24,346795.7405,211675,1.64,11662,21.22,2.84,46.13,0.34,1.07,0.12,0.13,45.6,5.92,275.15,32.66,0.98,8.27,1.38,196.09,-0.73,40.04,11.52,16.89,53.27,125.77,11.04,111.88,55.12,8,64.47,-1.08,35.53,2789.13,20.07,0.27,0.72,11.36,15.57,11.49,15.96,13.78,83.71,11.71,126.78,126.78,17.63,11.36,1.96,1.58,53.27,3754895,584493,517369,7927,240,517609,439667,470042,41598,3869212,732123,1374866,1019019,2158485,18.74,3754895,3143329,517369,517609,77942,439667,1.09,204527,34828,456216,732123,3869212,1019019,355846,1374866,2494347,154640,470042,-26819,-402144,41598,196238,732123,3137089,3869212,1019019,355846,1374866,2494347,3869212,0
603181,19,58870,11287,5.22,884,24.21,22.85,98.05,0.51,1.1,0.13,0.24,230.32,1.17,498.98,50.11,0.54,5.39,36.12,7.48,11.24,15.62,3.5,-2.92,29.42,72.43,11.08,64.41,32.41,9.41,75.53,0.29,24.47,-1456.67,188.59,2.97,3.54,11.39,23.17,11.91,32.01,24.52,76.39,22,64.31,64.31,15.08,11.39,1.6,2.41,29.42,172087,39870,42188,22,1017,43205,37859,41749,24236,332497,150599,81377,42581,251121,15.58,172087,131462,42188,43205,5346,37859,0.65,80305,23225,23956,150599,332497,42581,38796,81377,251121,52743,41749,-3583,-14940,24236,76979,150599,181898,332497,42581,38796,81377,251121,332497,0
601969,15,203449.6729,66135,3.08,3279,15.31,19,32.18,0.22,1.33,0.08,0.25,427.69,0.63,809.6,35.2,0.33,7.67,21.53,12.54,6.63,10.17,-33.3,19.09,47.44,71.36,7.03,66.34,59.37,4.74,62.75,0.16,37.25,1096.84,138.51,2.09,2.21,6.05,30.67,6.3,29.28,22.87,67.22,18.88,35.21,35.21,9.64,6.05,8.69,7.8,47.44,379303,116340,86760,6863,-102,86658,71631,95393,68243,1184574,654191,441289,296426,632735,10.03,379303,254955,86760,86658,15028,71631,0.3,390156,34462,34203,654191,1184574,296426,144862,441289,743286,318631,95393,-48782,10572,68243,386874,654191,530383,1184574,296426,144862,441289,743286,1184574,0
532,0,34470.834,33947,1.02,976,28.48,22.85,9.04,0.07,0.6,0.03,0.16,374.43,0.72,1391.04,95.7,0.19,2.82,54.84,4.92,1.22,9.12,40.88,40.74,88.77,144.06,18.83,116.93,89.76,12.23,52.7,-1.17,47.3,735.94,55.89,0.67,0.7,5.23,33.82,5.04,40.05,34.19,65.51,25.95,39.3,39.3,9.92,5.23,19.55,77.89,88.77,52207,17654,17852,13889,73,17925,13547,8096,18771,259220,62422,122614,89573,127927,10.1,52207,34203,17852,17925,4377,13547,0.36,50061,4880,2479,62422,259220,89573,33042,122614,136606,31241,8096,7970,1935,18771,50012,62422,196798,259220,89573,33042,122614,136606,259220,0
600036,35,2521984.56,637594,3.96,103904,87.8,10,0,0.02,1.36,0.02,0,0,0,0,0,0,0,0,0,8.86,16.58,14.44,0,0,1046.29,0,0,946.29,0,9.56,0,90.44,0,0,0,0,1.11,0,1.14,160.55,0,0,0,428.15,428.15,11.64,1.11,0,12.29,0,26483300,12937500,12937500,1589200,900,12938400,10797900,14649400,-38846100,970711100,0,877934400,0,91958200,13.67,0,0,12937500,12938400,2140500,10797900,4.15,59847800,0,0,0,970711100,0,0,877934400,92776700,80175400,14649400,-27319600,-26987200,-38846100,41329300,0,0,970711100,0,0,877934400,92776700,970711100,0
600171,34,71217.8433,160700,0.44,495,76.57,57.17,-34.32,-0.26,-0.54,-0.04,-0.14,535.08,0.5,908.48,155.14,0.3,1.74,54.82,4.93,10.55,10.26,-27.53,-5.74,13.86,53.49,0,0,17.97,0,84.77,0,15.23,-704.51,115.6,3.52,4.65,7.52,34.8,7.75,40.53,28.07,64.57,26.08,52.26,52.26,8.88,7.52,4.14,9.2,13.86,142742,49679,40062,3644,48,40110,37221,-19948,-17767,494681,270377,75358,58125,419323,9.14,142742,92162,40062,40110,2889,37221,0.52,67194,29475,65513,270377,494681,58125,17233,75358,419323,59711,-19948,27666,-26172,-17767,41944,270377,224304,494681,58125,17233,75358,419323,494681,0
600655,35,389993.0914,97723,3.98,16644,27.99,8.72,-2.35,-0.02,-1.58,-0.01,-0.04,644.7,0.42,1070.58,519.83,0.25,0.52,11.51,23.46,8.3,5.31,-51.91,3.72,201.73,124.55,37.33,78.06,216.62,18.81,31.58,1.19,68.42,194.13,17.08,0.45,1.35,0.67,16,0.67,3.66,3.78,82.66,2.67,22.92,22.92,2.11,0.67,16.73,79.17,201.73,3342871,534779,126208,100513,-2869,123339,89172,-141102,-259351,13363170,8106206,9142536,6000629,3409570,2.66,3342871,2763117,126208,123339,34167,89172,0.23,1024605,135539,5383471,8106206,13363170,6000629,3141907,9142536,4220634,1080883,-141102,168546,-286085,-259351,821532,8106206,5256964,13363170,6000629,3141907,9142536,4220634,13363170,1
688169,8,9368.7403,10475,0.89,952,84.98,58.3,27.47,0.27,0.45,0.04,0.09,409.71,0.66,627.62,98.21,0.43,2.75,8.97,30.11,12.81,13.85,-15.85,14.78,15.32,41.34,0,0,15.42,0,86.64,0,13.36,-916.26,138.08,4.09,4.83,8.06,48.13,8.37,30.79,21.56,51.48,19.47,912.64,912.64,9.3,8.06,18.12,8.2,15.32,439249,211421,94688,7805,-46,94642,85503,38706,26233,1061231,681085,141765,140901,919365,9.63,439249,226114,94688,94642,9139,85503,9.14,157521,16645,104935,681085,1061231,140901,864,141765,919466,34690,38706,-5728,-10038,26233,60923,681085,380146,1061231,140901,864,141765,919466,1061231,0
950,0,174336.7337,53335,3.27,13536,30.5,1.48,-10.06,-0.09,-3.89,-0.07,-0.08,237.95,1.13,283.2,39.56,0.95,6.82,153.79,1.76,14.98,10.28,12.48,9.33,329.63,68.23,18.18,55.82,348.28,4.96,22.31,0.31,77.69,252.92,11.18,1.04,1.24,1.77,8.01,1.88,2.45,2.37,91.73,1.97,57.22,57.22,7.94,1.77,6.17,20.17,329.63,5053065,404934,119539,22698,1775,121314,99753,-388183,-162634,5629649,4772857,4373823,3860566,1048765,7.68,5053065,4635097,119539,121314,21561,99753,0.45,418288,3157964,753288,4772857,5629649,3860566,513257,4373823,1255826,343075,-388183,-19843,245349,-162634,180441,4772857,856792,5629649,3860566,513257,4373823,1255826,5629649,0
600884,30,225041.5858,166911,1.34,5982,22.38,14.74,12.96,0.08,0.78,0.04,0.11,348.84,0.77,742.98,96.02,0.36,2.81,68.75,3.93,30.89,54.38,-21.84,0.82,78.48,103.98,17.22,86.07,95.52,10.64,51.15,0.61,48.85,572.18,64.58,1.2,1.59,4.93,25.37,5.31,21.01,17.44,74.38,14.6,103.34,103.34,9.65,4.93,8.48,29.09,78.48,1584057,401802,276307,80208,233,276540,231334,179354,-91838,4689211,2195546,2290906,1383416,2292687,10.86,1584057,1178289,276307,276540,45207,231334,1.02,890221,410702,533778,2195546,4689211,1383416,907491,2290906,2398305,867878,179354,-510887,231265,-91838,776040,2195546,2493665,4689211,1383416,907491,2290906,2398305,4689211,0
2719,20,17413.9457,15760,1.1,2183,15.57,7.28,-1.45,-0.01,0,-0.01,-0.01,197.95,1.36,483.87,39.05,0.56,6.91,48.31,5.59,-2.83,-33.77,-2107.92,3.13,147.48,162.66,13.32,140.99,153.78,6.06,39.4,-0.37,60.6,-10045.91,14.2,0.57,0.69,-21.25,15.44,-20.84,-34.37,-27.69,83.85,-37.35,-182.08,-182.08,-53.92,-21.25,23.91,24.76,147.48,84904,13109,-23507,312,-8149,-31657,-31708,-1127,-25492,149244,53589,90436,77695,59146,-42.61,84904,71193,-23507,-31657,51,-31708,-1.81,11030,14389,9291,53589,149244,77695,12741,90436,58808,36134,-1127,-22081,-2285,-25492,10642,53589,95655,149244,77695,12741,90436,58808,149244,0
600467,29,146099.4304,65826,2.22,3995,6.58,10.16,2.29,0.02,1.3,0.01,0.07,595.11,0.45,1904.09,459.5,0.14,0.59,5.15,52.39,2.66,0.98,-11.43,-6.49,83.23,135.32,1.64,133.1,99.94,0.84,50.01,-0.1,49.99,160.37,25.17,0.29,0.79,0.72,19.92,0.72,5.49,5.54,79.59,5.08,3.31,3.31,1.44,0.72,18.16,29.93,83.23,95167,18960,5274,1678,-142,5131,4837,6268,1319,670543,216719,335173,273543,334407,1.53,95167,75746,5274,5131,295,4837,0.03,68856,2068,138735,216719,670543,273543,61630,335173,335370,8786,6268,-4989,41,1319,10106,216719,453824,670543,273543,61630,335173,335370,670543,0
